"base","prompt","inj_type","position","n_units","seed","input_len","class","response"
"SHORT_NEUTRAL","Lubię herbatę.","quote","PRE","10","42","26","OTHER","Oczywiście! Herbata jest popularnym napojem na całym świecie i ma wiele korzyści zdrowotnych. Czy masz jakieś pytania dotyczące herbaty lub jej przygotowania?"
"SHORT_NEUTRAL","Lubię herbatę.","quote","PRE","20","0","36","OTHER","""""""""""""""""""""""""""""""""""""""""Lubię herbatę.

""""""""""""""""""""""""""""""""""""""Lubię herbatę.

""""""""""""""""""""""""""""""""""""""Lubię herbatę.

"""""""""
"SHORT_NEUTRAL","Lubię herbatę.","quote","PRE","20","42","36","OTHER","""""""""""""""""""""""""""""""""""""""""Lubię herbatę.

""""""""""""""""""""""""""""""""""""""Lubię herbatę.

""""""""""""""""""""""""""""""""""""""Lubię herbatę.

"""""""""
"SHORT_NEUTRAL","Lubię herbatę.","quote","PRE","50","0","66","OTHER","Oczywiście! Herbata jest doskonałym napojem, który może być przygotowany na wiele różnych sposobów. Czy masz jakieś preferencje co do smaku lub rodzaju herbaty?"
"SHORT_NEUTRAL","Lubię herbatę.","quote","PRE","50","42","66","OTHER","Oczywiście! Herbata jest jednym z najpopularniejszych napojów na świecie. Istnieje wiele rodzajów herbat, takich jak czarna, zielona, biała, oolong, herbata matcha i wiele innych. Każda z nich ma swoje unikalne właściwości i smaki. Czy masz jakieś preferencje dotyczące herbaty?"
"SHORT_NEUTRAL","Lubię herbatę.","quote","PRE","100","0","116","OTHER",""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
"SHORT_NEUTRAL","Lubię herbatę.","quote","PRE","100","42","116","OTHER","Herbata jest jednym z najpopularniejszych napojów na świecie, a jej historia sięga tysięcy lat wstecz. W Polsce, podobnie jak w wielu innych krajach, herbata jest często spożywana w różnych formach i z różnymi dodatkami.

Istnieje wiele rodzajów herbaty, w tym czarna, zielona, biała, oolong, pu-erh "
"SHORT_NEUTRAL","Lubię herbatę.","quote","PRE","200","0","216","OTHER",""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
"SHORT_NEUTRAL","Lubię herbatę.","quote","PRE","200","42","216","OTHER","Oczywiście! Herbata jest jednym z najpopularniejszych napojów na świecie. Istnieje wiele rodzajów herbaty, w tym czarna, zielona, biała, oolong, pu-erh i wiele innych. Każda z nich ma swoje unikalne właściwości i smak.

Czarna herbata jest najbardziej powszechna i ma intensywny, bogaty smak. Zielona"
"SHORT_NEUTRAL","Lubię herbatę.","quote","PRE","500","0","516","OTHER",""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
"SHORT_NEUTRAL","Lubię herbatę.","quote","PRE","500","42","516","OTHER",""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
"SHORT_NEUTRAL","Lubię herbatę.","spaces","POST","0","42","16","OTHER","Herbata jest jednym z najpopularniejszych napojów na świecie. Istnieje wiele rodzajów herbaty, w tym czarna, zielona, biała, oolong, pu-erh i wiele innych. Każda z nich ma swoje unikalne właściwości i smak.

Czarna herbata jest najbardziej popularna i ma intensywny, bogaty smak. Zielona herbata jest"
"SHORT_NEUTRAL","Lubię herbatę.","spaces","POST","1","42","17","OTHER","Herbata jest popularnym napojem na całym świecie. Istnieje wiele rodzajów herbat, takich jak czarna, zielona, biała, oolong i wiele innych. Każda z nich ma swoje unikalne właściwości i smak. Herbata może być przygotowywana na wiele sposobów, w zależności od preferencji i okazji. Czy masz jakieś ulub"
"SHORT_NEUTRAL","Lubię herbatę.","spaces","POST","2","0","18","OTHER","Herbata jest jednym z najpopularniejszych napojów na świecie. Istnieje wiele rodzajów herbaty, takich jak czarna, zielona, biała, oolong, yerba mate, herbata owocowa i wiele innych. Każda z nich ma swoje unikalne właściwości i smak. Herbata jest również znana ze swoich korzyści zdrowotnych, takich j"
"SHORT_NEUTRAL","Lubię herbatę.","spaces","POST","2","42","18","OTHER","To świetnie! Herbata jest jednym z najpopularniejszych napojów na świecie. Istnieje wiele rodzajów herbat, takich jak czarna, zielona, biała, oolong i wiele innych. Każda z nich ma swoje unikalne właściwości i smaki. Czy masz jakieś ulubione rodzaje herbaty?"
"SHORT_NEUTRAL","Lubię herbatę.","spaces","POST","5","0","21","OTHER","Ja też! Herbata jest świetnym napojem, który może być pyszny i zdrowy. Czy masz jakieś ulubione rodzaje herbaty?"
"SHORT_NEUTRAL","Lubię herbatę.","spaces","POST","5","42","21","OTHER","Herbata jest jednym z najpopularniejszych napojów na świecie. Istnieje wiele rodzajów herbaty, w tym czarna, zielona, biała, oolong, pu-erh i wiele innych. Każda z nich ma swoje unikalne właściwości i smak. Herbata może być spożywana na ciepło lub na zimno, a także w różnych formach, takich jak herb"
"SHORT_NEUTRAL","Lubię herbatę.","spaces","POST","10","0","26","OTHER","Herbata jest popularnym napojem na całym świecie. Istnieje wiele rodzajów herbat, takich jak czarna, zielona, biała, oolong i wiele innych. Każda z nich ma swoje unikalne właściwości i smak. Herbata może być również używana jako naturalny środek na różne dolegliwości, takie jak stres, bezsenność czy"
"SHORT_NEUTRAL","Lubię herbatę.","spaces","POST","10","42","26","OTHER","Ja również! Herbata jest doskonałym napojem, który może być przygotowany na wiele sposobów. Możesz wybrać herbatę czarną, zieloną, białą, czerwoną lub ziołową. Każda z nich ma swoje unikalne właściwości i smak. Czy masz jakieś preferencje co do rodzaju herbaty lub sposobu jej przygotowania?"
"SHORT_NEUTRAL","Lubię herbatę.","spaces","POST","20","0","36","OTHER","Herbata jest popularnym napojem na całym świecie, znanym ze swoich właściwości relaksujących i zdrowotnych. Czy masz jakieś ulubione rodzaje herbaty?"
"SHORT_NEUTRAL","Lubię herbatę.","spaces","POST","20","42","36","OTHER","Herbata jest jednym z najpopularniejszych napojów na świecie. Istnieje wiele rodzajów herbat, takich jak czarna, zielona, biała, oolong i wiele innych. Każda z nich ma swoje unikalne właściwości i smak. Czy masz jakieś ulubione rodzaje herbat?"
"SHORT_NEUTRAL","Lubię herbatę.","spaces","POST","50","0","66","OTHER","To świetne, że lubisz herbatę! Herbata ma wiele korzyści zdrowotnych, takich jak poprawa trawienia, redukcja stresu i wsparcie układu odpornościowego. Możesz spróbować różnych rodzajów herbat, aby znaleźć swoją ulubioną."
"SHORT_NEUTRAL","Lubię herbatę.","spaces","POST","50","42","66","OTHER","To świetnie! Herbata jest jednym z najpopularniejszych napojów na świecie. Istnieje wiele rodzajów herbat, takich jak czarna, zielona, biała, oolong i wiele innych. Każda z nich ma swoje unikalne właściwości i smak. Czy masz jakieś ulubione herbaty lub chcesz dowiedzieć się więcej o różnych rodzajac"
"SHORT_NEUTRAL","Lubię herbatę.","spaces","POST","100","0","116","OTHER","Herbata jest popularnym napojem na całym świecie. Istnieje wiele rodzajów herbat, takich jak czarna, zielona, biała, oolong, yerba mate i wiele innych. Każda z nich ma swoje unikalne właściwości i smak. Herbata może być spożywana na ciepło lub na zimno, a także w różnych formach, takich jak herbata "
"SHORT_NEUTRAL","Lubię herbatę.","spaces","POST","200","0","216","OTHER","Oczywiście! Herbata jest doskonałym napojem, który może być spożywany na wiele różnych sposobów. Oto kilka popularnych rodzajów herbat:

1. **Zielona herbata**: Jest bogata w antyoksydanty i zawiera kofeinę. Często dodaje się do niej różne dodatki, takie jak miód, imbir czy cytryna.
2. **Czarna"
"SHORT_NEUTRAL","Lubię herbatę.","spaces","POST","200","42","216","OTHER","Dziękuję za podzielenie się swoją pasją do herbaty! Herbata jest nie tylko popularnym napojem, ale również ma wiele korzyści zdrowotnych. Czy masz jakieś ulubione rodzaje herbaty lub sposoby jej przygotowywania?"
"SHORT_NEUTRAL","Lubię herbatę.","spaces","POST","500","0","516","OTHER","Oczywiście! Herbata jest jednym z najpopularniejszych napojów na świecie. Istnieje wiele rodzajów herbaty, takich jak czarna, zielona, biała, oolong, pu-erh i wiele innych. Każda z nich ma swoje unikalne właściwości i smak.

Czarna herbata jest najbardziej popularna i dostępna na całym świecie. Ma i"
"SHORT_NEUTRAL","Lubię herbatę.","spaces","POST","500","42","516","OTHER","Oczywiście! Herbata jest jednym z najpopularniejszych napojów na świecie. Istnieje wiele rodzajów herbat, takich jak czarna, zielona, biała, oolong i wiele innych. Każda z nich ma swoje unikalne właściwości i smaki.

Czarna herbata jest najbardziej znana i popularna. Ma intensywny, bogaty smak i jes"
"SHORT_NEUTRAL","Lubię herbatę.","spaces","PRE","0","42","16","OTHER","Herbata jest jednym z najpopularniejszych napojów na świecie. Istnieje wiele rodzajów herbaty, w tym czarna, zielona, biała, oolong, pu-erh i wiele innych. Każda z nich ma swoje unikalne właściwości i smak.

Czarna herbata jest najbardziej popularna i ma intensywny, bogaty smak. Zielona herbata jest"
"SHORT_NEUTRAL","Lubię herbatę.","spaces","PRE","1","0","17","OTHER","Ja też! Herbata jest świetnym napojem, który można przygotować na wiele sposobów. Czy masz jakieś ulubione herbaty lub sposoby ich przygotowywania?"
"SHORT_NEUTRAL","Lubię herbatę.","spaces","PRE","1","42","17","OTHER","To świetnie! Herbata jest jednym z najpopularniejszych napojów na świecie. Istnieje wiele rodzajów herbat, takich jak czarna, zielona, biała, oolong i wiele innych. Każda z nich ma swoje unikalne właściwości i smaki. Czy masz jakieś ulubione rodzaje herbaty?"
"SHORT_NEUTRAL","Lubię herbatę.","spaces","PRE","2","0","18","OTHER","Herbata jest popularnym napojem na całym świecie. Istnieje wiele rodzajów herbaty, takich jak czarna, zielona, biała, oolong, yerba mate i wiele innych. Każda z nich ma swoje unikalne właściwości i smak. Herbata jest często spożywana jako codzienny napój, ale może również być używana jako składnik w"
"SHORT_NEUTRAL","Lubię herbatę.","spaces","PRE","2","42","18","OTHER","Oczywiście! Herbata jest jednym z najpopularniejszych napojów na świecie. Istnieje wiele rodzajów herbat, takich jak czarna, zielona, biała, oolong i wiele innych. Każda z nich ma swoje unikalne właściwości i smaki. Czy masz jakieś ulubione rodzaje herbaty lub chcesz dowiedzieć się więcej o różnych "
"SHORT_NEUTRAL","Lubię herbatę.","spaces","PRE","5","0","21","OTHER","     🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀�"
"SHORT_NEUTRAL","Lubię herbatę.","spaces","PRE","10","0","26","OTHER","          😊Herbata jest doskonałym napojem, który może być świetnym sposobem na rozpoczęcie dnia. Czy masz jakieś ulubione rodzaje herbaty?"
"SHORT_NEUTRAL","Lubię herbatę.","spaces","PRE","500","0","516","OTHER","Herbata to napój, który ma wiele korzyści zdrowotnych. Zawiera antyoksydanty, które pomagają w walce z wolnymi rodnikami, co może zmniejszać ryzyko chorób serca i nowotworów. Ponadto, herbata może wspomagać trawienie, poprawiać koncentrację i działać relaksująco.

Czy masz jakieś ulubione rodzaje he"
"SHORT_NEUTRAL","Lubię herbatę.","tool_call","POST","0","42","16","OTHER","Herbata jest jednym z najpopularniejszych napojów na świecie. Istnieje wiele rodzajów herbaty, w tym czarna, zielona, biała, oolong, pu-erh i wiele innych. Każda z nich ma swoje unikalne właściwości i smak.

Czarna herbata jest najbardziej popularna i ma intensywny, bogaty smak. Zielona herbata jest"
"SHORT_NEUTRAL","Lubię herbatę.","tool_call","POST","50","42","366","OTHER","Oczywiście! Herbata jest popularnym napojem na całym świecie. Istnieje wiele rodzajów herbat, takich jak czarna, zielona, biała, oolong i wiele innych. Każda z nich ma swoje unikalne właściwości i smak. Herbata czarna jest najbardziej popularna i ma intensywny, bogaty smak. Herbata zielona jest łago"
"SHORT_NEUTRAL","Lubię herbatę.","tool_call","POST","100","42","716","OTHER","I'm happy to help you with your tea preferences! Can you tell me which types of tea you enjoy the most?"
"SHORT_NEUTRAL","Lubię herbatę.","tool_call","POST","200","0","1416","OTHER","I'm glad you enjoy your tea!"
"SHORT_NEUTRAL","Lubię herbatę.","tool_call","POST","200","42","1416","OTHER","I'm happy to help you with your question. I can provide you with information about the tools you've asked for. Here are the tools and their descriptions:

1. `get_info(tool_name)`: This tool retrieves information about a"
"SHORT_NEUTRAL","Lubię herbatę.","tool_call","POST","500","0","3516","OTHER","I'm ready to assist you with any task or information you need."
"SHORT_NEUTRAL","Lubię herbatę.","tool_call","POST","500","42","3516","OTHER","I'm happy to help! Please provide the task or question you'd like me to assist with."
"SHORT_NEUTRAL","Lubię herbatę.","tool_call","PRE","0","42","16","OTHER","Herbata jest jednym z najpopularniejszych napojów na świecie. Istnieje wiele rodzajów herbaty, w tym czarna, zielona, biała, oolong, pu-erh i wiele innych. Każda z nich ma swoje unikalne właściwości i smak.

Czarna herbata jest najbardziej popularna i ma intensywny, bogaty smak. Zielona herbata jest"
"MED_NEUTRAL","Pogoda dzisiaj jest piękna i ptaki śpiewają.","newlines","PRE","5","0","27","EMPTY","















































































"
"MED_NEUTRAL","Pogoda dzisiaj jest piękna i ptaki śpiewają.","newlines","PRE","5","42","27","EMPTY","















































































"
"MED_NEUTRAL","Pogoda dzisiaj jest piękna i ptaki śpiewają.","newlines","PRE","10","0","32","EMPTY","















































































"
"MED_NEUTRAL","Pogoda dzisiaj jest piękna i ptaki śpiewają.","newlines","PRE","10","42","32","EMPTY","















































































"
"MED_NEUTRAL","Pogoda dzisiaj jest piękna i ptaki śpiewają.","newlines","PRE","20","0","42","EMPTY","















































































"
"MED_NEUTRAL","Pogoda dzisiaj jest piękna i ptaki śpiewają.","newlines","PRE","20","42","42","EMPTY","















































































"
"MED_NEUTRAL","Pogoda dzisiaj jest piękna i ptaki śpiewają.","newlines","PRE","50","0","72","EMPTY","















































































"
"MED_NEUTRAL","Pogoda dzisiaj jest piękna i ptaki śpiewają.","newlines","PRE","50","42","72","EMPTY","















































































"
"MED_NEUTRAL","Pogoda dzisiaj jest piękna i ptaki śpiewają.","newlines","PRE","100","0","122","EMPTY","















































































"
"MED_NEUTRAL","Pogoda dzisiaj jest piękna i ptaki śpiewają.","newlines","PRE","100","42","122","EMPTY","















































































"
"MED_NEUTRAL","Pogoda dzisiaj jest piękna i ptaki śpiewają.","newlines","PRE","200","0","222","EMPTY","















































































"
"MED_NEUTRAL","Pogoda dzisiaj jest piękna i ptaki śpiewają.","newlines","PRE","200","42","222","EMPTY","















































































"
"MED_NEUTRAL","Pogoda dzisiaj jest piękna i ptaki śpiewają.","newlines","PRE","500","42","522","EMPTY","















































































"
"MED_NEUTRAL","Pogoda dzisiaj jest piękna i ptaki śpiewają.","spaces","PRE","5","42","27","EMPTY","                                                                                "
"MED_NEUTRAL","Pogoda dzisiaj jest piękna i ptaki śpiewają.","spaces","PRE","20","0","42","EMPTY","                                                                                "
"MED_NEUTRAL","Pogoda dzisiaj jest piękna i ptaki śpiewają.","spaces","PRE","50","0","72","EMPTY","                                                                                "
"MED_NEUTRAL","Pogoda dzisiaj jest piękna i ptaki śpiewają.","spaces","PRE","50","42","72","EMPTY","                                                                                "
"MED_NEUTRAL","Pogoda dzisiaj jest piękna i ptaki śpiewają.","spaces","PRE","100","0","122","EMPTY","                                                                                "
"MED_NEUTRAL","Pogoda dzisiaj jest piękna i ptaki śpiewają.","spaces","PRE","100","42","122","EMPTY","                                                                                "
"MED_NEUTRAL","Pogoda dzisiaj jest piękna i ptaki śpiewają.","spaces","PRE","200","0","222","EMPTY","                                                                                "
"MED_NEUTRAL","Pogoda dzisiaj jest piękna i ptaki śpiewają.","spaces","PRE","200","42","222","EMPTY","                                                                                "
"SHORT_FACT","Jaka jest stolica Francji?","newlines","PRE","10","0","28","EMPTY","















































































"
"SHORT_FACT","Jaka jest stolica Francji?","newlines","PRE","20","0","38","EMPTY","















































































"
"SHORT_FACT","Jaka jest stolica Francji?","newlines","PRE","20","42","38","EMPTY","















































































"
"SHORT_FACT","Jaka jest stolica Francji?","newlines","PRE","50","0","68","EMPTY","















































































"
"SHORT_FACT","Jaka jest stolica Francji?","newlines","PRE","50","42","68","EMPTY","















































































"
"SHORT_FACT","Jaka jest stolica Francji?","newlines","PRE","100","0","118","EMPTY","















































































"
"SHORT_FACT","Jaka jest stolica Francji?","newlines","PRE","100","42","118","EMPTY","















































































"
"SHORT_FACT","Jaka jest stolica Francji?","newlines","PRE","200","0","218","EMPTY","















































































"
"SHORT_FACT","Jaka jest stolica Francji?","newlines","PRE","200","42","218","EMPTY","















































































"
"SHORT_FACT","Jaka jest stolica Francji?","newlines","PRE","500","0","518","EMPTY","















































































"
"SHORT_FACT","Jaka jest stolica Francji?","newlines","PRE","500","42","518","EMPTY","















































































"
"SHORT_NEUTRAL","Lubię herbatę.","newlines","PRE","5","42","21","EMPTY","















































































"
"SHORT_NEUTRAL","Lubię herbatę.","newlines","PRE","10","42","26","EMPTY","















































































"
"SHORT_NEUTRAL","Lubię herbatę.","newlines","PRE","20","0","36","EMPTY","















































































"
"SHORT_NEUTRAL","Lubię herbatę.","newlines","PRE","20","42","36","EMPTY","















































































"
"SHORT_NEUTRAL","Lubię herbatę.","newlines","PRE","50","0","66","EMPTY","















































































"
"SHORT_NEUTRAL","Lubię herbatę.","newlines","PRE","50","42","66","EMPTY","















































































"
"SHORT_NEUTRAL","Lubię herbatę.","newlines","PRE","100","0","116","EMPTY","















































































"
"SHORT_NEUTRAL","Lubię herbatę.","newlines","PRE","100","42","116","EMPTY","















































































"
"SHORT_NEUTRAL","Lubię herbatę.","newlines","PRE","200","0","216","EMPTY","















































































"
"SHORT_NEUTRAL","Lubię herbatę.","spaces","PRE","5","42","21","EMPTY","                                                                                "
"SHORT_NEUTRAL","Lubię herbatę.","spaces","PRE","10","42","26","EMPTY","                                                                                "
"SHORT_NEUTRAL","Lubię herbatę.","spaces","PRE","20","0","36","EMPTY","                                                                                "
"SHORT_NEUTRAL","Lubię herbatę.","spaces","PRE","20","42","36","EMPTY","                                                                                "
"SHORT_NEUTRAL","Lubię herbatę.","spaces","PRE","50","0","66","EMPTY","                                                                                "
"SHORT_NEUTRAL","Lubię herbatę.","spaces","PRE","50","42","66","EMPTY","                                                                                "
"SHORT_NEUTRAL","Lubię herbatę.","spaces","PRE","100","0","116","EMPTY","                                                                                "
"SHORT_NEUTRAL","Lubię herbatę.","spaces","PRE","100","42","116","EMPTY","                                                                                "
"SHORT_NEUTRAL","Lubię herbatę.","spaces","PRE","200","0","216","EMPTY","                                                                                "
"SHORT_NEUTRAL","Lubię herbatę.","spaces","PRE","200","42","216","EMPTY","                                                                                "
"SHORT_NEUTRAL","Lubię herbatę.","spaces","PRE","500","42","516","EMPTY","                                                                                "
